,revenue_category,year,power_code_code,value,mean_value
351,1210 On profits of corporates,2013,600000,0.07568286454220921,0.07508954694720293
352,1210 On profits of corporates,2014,600000,0.08452447733235857,0.07508954694720293
353,1210 On profits of corporates,2015,600000,0.09214504130185737,0.07508954694720293
354,1210 On profits of corporates,2016,600000,0.09287059784807297,0.07508954694720293
355,1210 On profits of corporates,2017,600000,0.08288019386045228,0.07508954694720293
356,1210 On profits of corporates,2018,600000,0.0912734293467961,0.07508954694720293
357,1210 On profits of corporates,2019,600000,0.08753923538933359,0.07508954694720293
358,1210 On profits of corporates,2020,600000,0.08642491782883094,0.07508954694720293
359,1210 On profits of corporates,2021,600000,0.08760504233196603,0.07508954694720293
360,Corporate income tax,2004,600000,0.05427857638980913,0.07493887549580926
361,Corporate income tax,2005,600000,0.05278251855570763,0.07493887549580926
362,Corporate income tax,2006,600000,0.05340063376686241,0.07493887549580926
363,Corporate income tax,2007,600000,0.05696180947089918,0.07493887549580926
364,Corporate income tax,2008,600000,0.06250269403422062,0.07493887549580926
365,Corporate income tax,2009,600000,0.0708917690816381,0.07493887549580926
366,Corporate income tax,2010,600000,0.06653601955006254,0.07493887549580926
367,Corporate income tax,2011,600000,0.07140755349689393,0.07493887549580926
368,Corporate income tax,2012,600000,0.06599561253712267,0.07493887549580926
369,Corporate income tax,2013,600000,0.07310961306417828,0.07493887549580926
370,Corporate income tax,2014,600000,0.08719604918318884,0.07493887549580926
371,Corporate income tax,2015,600000,0.0920691532956727,0.07493887549580926
372,Corporate income tax,2016,600000,0.09248325698361178,0.07493887549580926
373,Corporate income tax,2017,600000,0.08253180710564964,0.07493887549580926
374,Corporate income tax,2018,600000,0.09102420305342215,0.07493887549580926
375,Corporate income tax,2019,600000,0.08718269777461524,0.07493887549580926
376,Corporate income tax,2020,600000,0.08625199958595633,0.07493887549580926
377,Corporate income tax,2021,600000,0.08741627241673997,0.07493887549580926
378,Corporate income tax,2004,600000,0.05427857638980913,0.07493887549580926
379,Corporate income tax,2005,600000,0.05278251855570763,0.07493887549580926
380,Corporate income tax,2006,600000,0.05340063376686241,0.07493887549580926
381,Corporate income tax,2007,600000,0.05736157164580864,0.07493887549580926
382,Corporate income tax,2008,600000,0.061911131624386384,0.07493887549580926
383,Corporate income tax,2009,600000,0.0708917690816381,0.07493887549580926
384,Corporate income tax,2010,600000,0.06693291142215504,0.07493887549580926
385,Corporate income tax,2011,600000,0.07112880408883138,0.07493887549580926
386,Corporate income tax,2012,600000,0.06599561253712267,0.07493887549580926
387,Corporate income tax,2013,600000,0.07310961306417828,0.07493887549580926
388,Corporate income tax,2014,600000,0.08719604918318884,0.07493887549580926
389,Corporate income tax,2015,600000,0.09961890979498339,0.07493887549580926
390,Corporate income tax,2016,600000,0.09248325698361178,0.07493887549580926
391,Corporate income tax,2017,600000,0.08253180710564964,0.07493887549580926
392,Corporate income tax,2018,600000,0.09108560953180561,0.07493887549580926
393,Corporate income tax,2019,600000,0.08718269777461524,0.07493887549580926
394,Corporate income tax,2020,600000,0.09063202167828707,0.07493887549580926
395,Corporate income tax,2021,600000,0.08741627241673997,0.07493887549580926
396,Gambling levy,2004,600000,0.043337172071653565,0.043487846301118106
397,Gambling levy,2005,600000,0.043337172071653565,0.043487846301118106
398,Gambling levy,2006,600000,0.043337172071653565,0.043487846301118106
399,Gambling levy,2007,600000,0.043337172071653565,0.043487846301118106
400,Gambling levy,2008,600000,0.043337172071653565,0.043487846301118106
401,Gambling levy,2009,600000,0.043337172071653565,0.043487846301118106
402,Gambling levy,2010,600000,0.043337172071653565,0.043487846301118106
403,Gambling levy,2011,600000,0.043337172071653565,0.043487846301118106
404,Gambling levy,2012,600000,0.043337172071653565,0.043487846301118106
405,Gambling levy,2013,600000,0.04343813272300227,0.043487846301118106
406,Gambling levy,2014,600000,0.043683258583780596,0.043487846301118106
407,Gambling levy,2015,600000,0.04371661210257683,0.043487846301118106
408,Gambling levy,2016,600000,0.043378676450365514,0.043487846301118106
409,Gambling levy,2017,600000,0.043685558826456194,0.043487846301118106
410,Gambling levy,2018,600000,0.04352499188664405,0.043487846301118106
411,Gambling levy,2019,600000,0.0433627547706283,0.043487846301118106
412,Gambling levy,2020,600000,0.04351014031980374,0.043487846301118106
413,Gambling levy,2021,600000,0.04338314692200027,0.043487846301118106
414,Gambling levy,2004,600000,0.04346338538715835,0.043487846301118106
415,Gambling levy,2005,600000,0.043473986505576344,0.043487846301118106
416,Gambling levy,2006,600000,0.043337172071653565,0.043487846301118106
417,Gambling levy,2007,600000,0.043337172071653565,0.043487846301118106
418,Gambling levy,2008,600000,0.043337172071653565,0.043487846301118106
419,Gambling levy,2009,600000,0.043337172071653565,0.043487846301118106
420,Gambling levy,2010,600000,0.043337172071653565,0.043487846301118106
421,Gambling levy,2011,600000,0.043337172071653565,0.043487846301118106
422,Gambling levy,2012,600000,0.04334697310566264,0.043487846301118106
423,Gambling levy,2013,600000,0.043681958446616126,0.043487846301118106
424,Gambling levy,2014,600000,0.043683258583780596,0.043487846301118106
425,Gambling levy,2015,600000,0.04371661210257683,0.043487846301118106
426,Gambling levy,2016,600000,0.043378676450365514,0.043487846301118106
427,Gambling levy,2017,600000,0.043685558826456194,0.043487846301118106
428,Gambling levy,2018,600000,0.04352499188664405,0.043487846301118106
429,Gambling levy,2019,600000,0.0433627547706283,0.043487846301118106
430,Gambling levy,2020,600000,0.04351014031980374,0.043487846301118106
431,Gambling levy,2021,600000,0.04352594198687962,0.043487846301118106
432,1220 On capital gains of corporates,2004,600000,0.043337172071653565,0.043337172071653565
433,1220 On capital gains of corporates,2005,600000,0.043337172071653565,0.043337172071653565
434,1220 On capital gains of corporates,2006,600000,0.043337172071653565,0.043337172071653565
435,1220 On capital gains of corporates,2007,600000,0.043337172071653565,0.043337172071653565
436,1220 On capital gains of corporates,2008,600000,0.043337172071653565,0.043337172071653565
437,1220 On capital gains of corporates,2009,600000,0.043337172071653565,0.043337172071653565
438,1220 On capital gains of corporates,2010,600000,0.043337172071653565,0.043337172071653565
439,1220 On capital gains of corporates,2011,600000,0.043337172071653565,0.043337172071653565
440,1220 On capital gains of corporates,2012,600000,0.043337172071653565,0.043337172071653565
441,1220 On capital gains of corporates,2013,600000,0.043337172071653565,0.043337172071653565
442,1220 On capital gains of corporates,2014,600000,0.043337172071653565,0.043337172071653565
443,1220 On capital gains of corporates,2015,600000,0.043337172071653565,0.043337172071653565
444,1220 On capital gains of corporates,2016,600000,0.043337172071653565,0.043337172071653565
445,1220 On capital gains of corporates,2017,600000,0.043337172071653565,0.043337172071653565
446,1220 On capital gains of corporates,2018,600000,0.043337172071653565,0.043337172071653565
447,1220 On capital gains of corporates,2019,600000,0.043337172071653565,0.043337172071653565
448,1220 On capital gains of corporates,2020,600000,0.043337172071653565,0.043337172071653565
449,1220 On capital gains of corporates,2021,600000,0.043337172071653565,0.043337172071653565
450,1220 On capital gains of corporates,2004,600000,0.043337172071653565,0.043337172071653565
451,1220 On capital gains of corporates,2005,600000,0.043337172071653565,0.043337172071653565
452,1220 On capital gains of corporates,2006,600000,0.043337172071653565,0.043337172071653565
453,1220 On capital gains of corporates,2007,600000,0.043337172071653565,0.043337172071653565
454,1220 On capital gains of corporates,2008,600000,0.043337172071653565,0.043337172071653565
455,1220 On capital gains of corporates,2009,600000,0.043337172071653565,0.043337172071653565
456,1220 On capital gains of corporates,2010,600000,0.043337172071653565,0.043337172071653565
457,1220 On capital gains of corporates,2011,600000,0.043337172071653565,0.043337172071653565
458,1220 On capital gains of corporates,2012,600000,0.043337172071653565,0.043337172071653565
459,1220 On capital gains of corporates,2013,600000,0.043337172071653565,0.043337172071653565
460,1220 On capital gains of corporates,2014,600000,0.043337172071653565,0.043337172071653565
461,1220 On capital gains of corporates,2015,600000,0.043337172071653565,0.043337172071653565
462,1220 On capital gains of corporates,2016,600000,0.043337172071653565,0.043337172071653565
463,1220 On capital gains of corporates,2017,600000,0.043337172071653565,0.043337172071653565
464,1220 On capital gains of corporates,2018,600000,0.043337172071653565,0.043337172071653565
465,1220 On capital gains of corporates,2019,600000,0.043337172071653565,0.043337172071653565
466,1220 On capital gains of corporates,2020,600000,0.043337172071653565,0.043337172071653565
467,1220 On capital gains of corporates,2021,600000,0.043337172071653565,0.043337172071653565
468,1300 Unallocable between 1100 and 1200,2004,600000,0.043337172071653565,0.044135884113551765
469,1300 Unallocable between 1100 and 1200,2005,600000,0.043337172071653565,0.044135884113551765
470,1300 Unallocable between 1100 and 1200,2006,600000,0.043337172071653565,0.044135884113551765
471,1300 Unallocable between 1100 and 1200,2007,600000,0.043337172071653565,0.044135884113551765
472,1300 Unallocable between 1100 and 1200,2008,600000,0.043337172071653565,0.044135884113551765
473,1300 Unallocable between 1100 and 1200,2009,600000,0.043337172071653565,0.044135884113551765
474,1300 Unallocable between 1100 and 1200,2010,600000,0.043337172071653565,0.044135884113551765
475,1300 Unallocable between 1100 and 1200,2011,600000,0.043337172071653565,0.044135884113551765
476,1300 Unallocable between 1100 and 1200,2012,600000,0.043337172071653565,0.044135884113551765
477,1300 Unallocable between 1100 and 1200,2013,600000,0.04410160271908687,0.044135884113551765
478,1300 Unallocable between 1100 and 1200,2014,600000,0.04373774433202703,0.044135884113551765
479,1300 Unallocable between 1100 and 1200,2015,600000,0.043740174588419084,0.044135884113551765
480,1300 Unallocable between 1100 and 1200,2016,600000,0.045746126216315824,0.044135884113551765
481,1300 Unallocable between 1100 and 1200,2017,600000,0.04591763431041975,0.044135884113551765
482,1300 Unallocable between 1100 and 1200,2018,600000,0.04375358600332336,0.044135884113551765
483,1300 Unallocable between 1100 and 1200,2019,600000,0.043655385643185364,0.044135884113551765
484,1300 Unallocable between 1100 and 1200,2020,600000,0.04486698346675575,0.044135884113551765
485,1300 Unallocable between 1100 and 1200,2021,600000,0.04378958980172408,0.044135884113551765
486,1300 Unallocable between 1100 and 1200,2004,600000,0.04340027872940596,0.044135884113551765
487,1300 Unallocable between 1100 and 1200,2005,600000,0.043337172071653565,0.044135884113551765
488,1300 Unallocable between 1100 and 1200,2006,600000,0.043337172071653565,0.044135884113551765
489,1300 Unallocable between 1100 and 1200,2007,600000,0.043337172071653565,0.044135884113551765
490,1300 Unallocable between 1100 and 1200,2008,600000,0.043337172071653565,0.044135884113551765
491,1300 Unallocable between 1100 and 1200,2009,600000,0.043337172071653565,0.044135884113551765
492,1300 Unallocable between 1100 and 1200,2010,600000,0.043337172071653565,0.044135884113551765
493,1300 Unallocable between 1100 and 1200,2011,600000,0.043337172071653565,0.044135884113551765
494,1300 Unallocable between 1100 and 1200,2012,600000,0.043337172071653565,0.044135884113551765
495,1300 Unallocable between 1100 and 1200,2013,600000,0.04410160271908687,0.044135884113551765
496,1300 Unallocable between 1100 and 1200,2014,600000,0.04447834246513008,0.044135884113551765
497,1300 Unallocable between 1100 and 1200,2015,600000,0.043740174588419084,0.044135884113551765
498,1300 Unallocable between 1100 and 1200,2016,600000,0.045746126216315824,0.044135884113551765
499,1300 Unallocable between 1100 and 1200,2017,600000,0.045008298375478616,0.044135884113551765
500,1300 Unallocable between 1100 and 1200,2018,600000,0.04499859735202064,0.044135884113551765
501,1300 Unallocable between 1100 and 1200,2019,600000,0.04480032643443884,0.044135884113551765
502,1300 Unallocable between 1100 and 1200,2020,600000,0.04486698346675575,0.044135884113551765
503,1300 Unallocable between 1100 and 1200,2021,600000,0.04536938647027262,0.044135884113551765
504,2000 Social security contributions (SSC),2004,600000,0.043337172071653565,0.043337172071653565
505,2000 Social security contributions (SSC),2005,600000,0.043337172071653565,0.043337172071653565
506,2000 Social security contributions (SSC),2006,600000,0.043337172071653565,0.043337172071653565
507,2000 Social security contributions (SSC),2007,600000,0.043337172071653565,0.043337172071653565
508,2000 Social security contributions (SSC),2008,600000,0.043337172071653565,0.043337172071653565
509,2000 Social security contributions (SSC),2009,600000,0.043337172071653565,0.043337172071653565
510,2000 Social security contributions (SSC),2010,600000,0.043337172071653565,0.043337172071653565
511,2000 Social security contributions (SSC),2011,600000,0.043337172071653565,0.043337172071653565
512,2000 Social security contributions (SSC),2012,600000,0.043337172071653565,0.043337172071653565
513,2000 Social security contributions (SSC),2013,600000,0.043337172071653565,0.043337172071653565
514,2000 Social security contributions (SSC),2014,600000,0.043337172071653565,0.043337172071653565
515,2000 Social security contributions (SSC),2015,600000,0.043337172071653565,0.043337172071653565
516,2000 Social security contributions (SSC),2016,600000,0.043337172071653565,0.043337172071653565
517,2000 Social security contributions (SSC),2017,600000,0.043337172071653565,0.043337172071653565
518,2000 Social security contributions (SSC),2018,600000,0.043337172071653565,0.043337172071653565
519,2000 Social security contributions (SSC),2019,600000,0.043337172071653565,0.043337172071653565
520,2000 Social security contributions (SSC),2020,600000,0.043337172071653565,0.043337172071653565
521,2000 Social security contributions (SSC),2021,600000,0.043337172071653565,0.043337172071653565
522,2000 Social security contributions (SSC),2004,600000,0.043337172071653565,0.043337172071653565
523,2000 Social security contributions (SSC),2005,600000,0.043337172071653565,0.043337172071653565
524,2000 Social security contributions (SSC),2006,600000,0.043337172071653565,0.043337172071653565
525,2000 Social security contributions (SSC),2007,600000,0.043337172071653565,0.043337172071653565
526,2000 Social security contributions (SSC),2008,600000,0.043337172071653565,0.043337172071653565
527,2000 Social security contributions (SSC),2009,600000,0.043337172071653565,0.043337172071653565
528,2000 Social security contributions (SSC),2010,600000,0.043337172071653565,0.043337172071653565
529,2000 Social security contributions (SSC),2011,600000,0.043337172071653565,0.043337172071653565
530,2000 Social security contributions (SSC),2012,600000,0.043337172071653565,0.043337172071653565
531,2000 Social security contributions (SSC),2013,600000,0.043337172071653565,0.043337172071653565
532,2000 Social security contributions (SSC),2014,600000,0.043337172071653565,0.043337172071653565
533,2000 Social security contributions (SSC),2015,600000,0.043337172071653565,0.043337172071653565
534,2000 Social security contributions (SSC),2016,600000,0.043337172071653565,0.043337172071653565
535,2000 Social security contributions (SSC),2017,600000,0.043337172071653565,0.043337172071653565
536,2000 Social security contributions (SSC),2018,600000,0.043337172071653565,0.043337172071653565
537,2000 Social security contributions (SSC),2019,600000,0.043337172071653565,0.043337172071653565
538,2000 Social security contributions (SSC),2020,600000,0.043337172071653565,0.043337172071653565
539,2000 Social security contributions (SSC),2021,600000,0.043337172071653565,0.043337172071653565
540,3000 Taxes on payroll and workforce,2004,600000,0.043337172071653565,0.043337172071653565
541,3000 Taxes on payroll and workforce,2005,600000,0.043337172071653565,0.043337172071653565
542,3000 Taxes on payroll and workforce,2006,600000,0.043337172071653565,0.043337172071653565
543,3000 Taxes on payroll and workforce,2007,600000,0.043337172071653565,0.043337172071653565
544,3000 Taxes on payroll and workforce,2008,600000,0.043337172071653565,0.043337172071653565
545,3000 Taxes on payroll and workforce,2009,600000,0.043337172071653565,0.043337172071653565
546,3000 Taxes on payroll and workforce,2010,600000,0.043337172071653565,0.043337172071653565
547,3000 Taxes on payroll and workforce,2011,600000,0.043337172071653565,0.043337172071653565
548,3000 Taxes on payroll and workforce,2012,600000,0.043337172071653565,0.043337172071653565
549,3000 Taxes on payroll and workforce,2013,600000,0.043337172071653565,0.043337172071653565
550,3000 Taxes on payroll and workforce,2014,600000,0.043337172071653565,0.043337172071653565
551,3000 Taxes on payroll and workforce,2015,600000,0.043337172071653565,0.043337172071653565
552,3000 Taxes on payroll and workforce,2016,600000,0.043337172071653565,0.043337172071653565
553,3000 Taxes on payroll and workforce,2017,600000,0.043337172071653565,0.043337172071653565
554,3000 Taxes on payroll and workforce,2018,600000,0.043337172071653565,0.043337172071653565
555,3000 Taxes on payroll and workforce,2019,600000,0.043337172071653565,0.043337172071653565
556,3000 Taxes on payroll and workforce,2020,600000,0.043337172071653565,0.043337172071653565
557,3000 Taxes on payroll and workforce,2021,600000,0.043337172071653565,0.043337172071653565
558,3000 Taxes on payroll and workforce,2004,600000,0.043337172071653565,0.043337172071653565
559,3000 Taxes on payroll and workforce,2005,600000,0.043337172071653565,0.043337172071653565
560,3000 Taxes on payroll and workforce,2006,600000,0.043337172071653565,0.043337172071653565
561,3000 Taxes on payroll and workforce,2007,600000,0.043337172071653565,0.043337172071653565
562,3000 Taxes on payroll and workforce,2008,600000,0.043337172071653565,0.043337172071653565
563,3000 Taxes on payroll and workforce,2009,600000,0.043337172071653565,0.043337172071653565
564,3000 Taxes on payroll and workforce,2010,600000,0.043337172071653565,0.043337172071653565
565,3000 Taxes on payroll and workforce,2011,600000,0.043337172071653565,0.043337172071653565
566,3000 Taxes on payroll and workforce,2012,600000,0.043337172071653565,0.043337172071653565
567,3000 Taxes on payroll and workforce,2013,600000,0.043337172071653565,0.043337172071653565
568,3000 Taxes on payroll and workforce,2014,600000,0.043337172071653565,0.043337172071653565
569,3000 Taxes on payroll and workforce,2015,600000,0.043337172071653565,0.043337172071653565
570,3000 Taxes on payroll and workforce,2016,600000,0.043337172071653565,0.043337172071653565
571,3000 Taxes on payroll and workforce,2017,600000,0.043337172071653565,0.043337172071653565
572,3000 Taxes on payroll and workforce,2018,600000,0.043337172071653565,0.043337172071653565
573,3000 Taxes on payroll and workforce,2019,600000,0.043337172071653565,0.043337172071653565
574,3000 Taxes on payroll and workforce,2020,600000,0.043337172071653565,0.043337172071653565
575,3000 Taxes on payroll and workforce,2021,600000,0.043337172071653565,0.043337172071653565
576,5000 Taxes on goods and services,2004,600000,0.07633145296828817,0.13532569074926293
577,5000 Taxes on goods and services,2005,600000,0.07612333101142171,0.13532569074926293
578,5000 Taxes on goods and services,2006,600000,0.07907019190524602,0.13532569074926293
579,5000 Taxes on goods and services,2007,600000,0.08573529507363029,0.13532569074926293
580,5000 Taxes on goods and services,2008,600000,0.09272818282328787,0.13532569074926293
581,5000 Taxes on goods and services,2009,600000,0.09509143214609142,0.13532569074926293
582,5000 Taxes on goods and services,2010,600000,0.10435675963814184,0.13532569074926293
583,5000 Taxes on goods and services,2011,600000,0.11182199722070679,0.13532569074926293
584,5000 Taxes on goods and services,2012,600000,0.11952533992336192,0.13532569074926293
585,5000 Taxes on goods and services,2013,600000,0.12996131091830188,0.13532569074926293
586,5000 Taxes on goods and services,2014,600000,0.14918803933815017,0.13532569074926293
587,5000 Taxes on goods and services,2015,600000,0.15439658884012264,0.13532569074926293
588,5000 Taxes on goods and services,2016,600000,0.1563793980264918,0.13532569074926293
589,5000 Taxes on goods and services,2017,600000,0.1693175630028968,0.13532569074926293
590,5000 Taxes on goods and services,2018,600000,0.20262817727270227,0.13532569074926293
591,5000 Taxes on goods and services,2019,600000,0.20196571738318397,0.13532569074926293
592,5000 Taxes on goods and services,2020,600000,0.194740545127511,0.13532569074926293
593,5000 Taxes on goods and services,2021,600000,0.2137179372423791,0.13532569074926293
594,5000 Taxes on goods and services,2004,600000,0.07633145296828817,0.13532569074926293
595,5000 Taxes on goods and services,2005,600000,0.07612333101142171,0.13532569074926293
596,5000 Taxes on goods and services,2006,600000,0.07907019190524602,0.13532569074926293
597,5000 Taxes on goods and services,2007,600000,0.08573529507363029,0.13532569074926293
598,5000 Taxes on goods and services,2008,600000,0.09272818282328787,0.13532569074926293
599,5000 Taxes on goods and services,2009,600000,0.09171525595950374,0.13532569074926293
600,5000 Taxes on goods and services,2010,600000,0.10740328104615038,0.13532569074926293
601,5000 Taxes on goods and services,2011,600000,0.11381318729125925,0.13532569074926293
602,5000 Taxes on goods and services,2012,600000,0.11952533992336192,0.13532569074926293
603,5000 Taxes on goods and services,2013,600000,0.12996131091830188,0.13532569074926293
604,5000 Taxes on goods and services,2014,600000,0.14918803933815017,0.13532569074926293
605,5000 Taxes on goods and services,2015,600000,0.15439658884012264,0.13532569074926293
606,5000 Taxes on goods and services,2016,600000,0.1563793980264918,0.13532569074926293
607,5000 Taxes on goods and services,2017,600000,0.17396097288263912,0.13532569074926293
608,5000 Taxes on goods and services,2018,600000,0.20262817727270227,0.13532569074926293
609,5000 Taxes on goods and services,2019,600000,0.20295996227602014,0.13532569074926293
610,5000 Taxes on goods and services,2020,600000,0.194740545127511,0.13532569074926293
611,5000 Taxes on goods and services,2021,600000,0.22661860826317176,0.13532569074926293
612,"5100 Taxes on production, sale, transfer, etc",2004,600000,0.07633145296828817,0.13532569074926293
613,"5100 Taxes on production, sale, transfer, etc",2005,600000,0.07612333101142171,0.13532569074926293
614,"5100 Taxes on production, sale, transfer, etc",2006,600000,0.07733902926758775,0.13532569074926293
615,"5100 Taxes on production, sale, transfer, etc",2007,600000,0.08573529507363029,0.13532569074926293
616,"5100 Taxes on production, sale, transfer, etc",2008,600000,0.09272818282328787,0.13532569074926293
617,"5100 Taxes on production, sale, transfer, etc",2009,600000,0.09509143214609142,0.13532569074926293
618,"5100 Taxes on production, sale, transfer, etc",2010,600000,0.10435675963814184,0.13532569074926293
619,"5100 Taxes on production, sale, transfer, etc",2011,600000,0.11182199722070679,0.13532569074926293
620,"5100 Taxes on production, sale, transfer, etc",2012,600000,0.11952533992336192,0.13532569074926293
621,"5100 Taxes on production, sale, transfer, etc",2013,600000,0.1367563077904719,0.13532569074926293
622,"5100 Taxes on production, sale, transfer, etc",2014,600000,0.14918803933815017,0.13532569074926293
623,"5100 Taxes on production, sale, transfer, etc",2015,600000,0.15439658884012264,0.13532569074926293
624,"5100 Taxes on production, sale, transfer, etc",2016,600000,0.1563793980264918,0.13532569074926293
625,"5100 Taxes on production, sale, transfer, etc",2017,600000,0.1693175630028968,0.13532569074926293
626,"5100 Taxes on production, sale, transfer, etc",2018,600000,0.20262817727270227,0.13532569074926293
627,"5100 Taxes on production, sale, transfer, etc",2019,600000,0.20295996227602014,0.13532569074926293
628,"5100 Taxes on production, sale, transfer, etc",2020,600000,0.19120247186078135,0.13532569074926293
629,"5100 Taxes on production, sale, transfer, etc",2021,600000,0.2137179372423791,0.13532569074926293
630,"5100 Taxes on production, sale, transfer, etc",2004,600000,0.07633145296828817,0.13532569074926293
631,"5100 Taxes on production, sale, transfer, etc",2005,600000,0.07536783130620281,0.13532569074926293
632,"5100 Taxes on production, sale, transfer, etc",2006,600000,0.07907019190524602,0.13532569074926293
633,"5100 Taxes on production, sale, transfer, etc",2007,600000,0.08573529507363029,0.13532569074926293
634,"5100 Taxes on production, sale, transfer, etc",2008,600000,0.09272818282328787,0.13532569074926293
635,"5100 Taxes on production, sale, transfer, etc",2009,600000,0.09509143214609142,0.13532569074926293
636,"5100 Taxes on production, sale, transfer, etc",2010,600000,0.10740328104615038,0.13532569074926293
637,"5100 Taxes on production, sale, transfer, etc",2011,600000,0.11182199722070679,0.13532569074926293
638,"5100 Taxes on production, sale, transfer, etc",2012,600000,0.12536707622654192,0.13532569074926293
639,"5100 Taxes on production, sale, transfer, etc",2013,600000,0.12996131091830188,0.13532569074926293
640,"5100 Taxes on production, sale, transfer, etc",2014,600000,0.14918803933815017,0.13532569074926293
641,"5100 Taxes on production, sale, transfer, etc",2015,600000,0.15439658884012264,0.13532569074926293
642,"5100 Taxes on production, sale, transfer, etc",2016,600000,0.1563793980264918,0.13532569074926293
643,"5100 Taxes on production, sale, transfer, etc",2017,600000,0.1693175630028968,0.13532569074926293
644,"5100 Taxes on production, sale, transfer, etc",2018,600000,0.20262817727270227,0.13532569074926293
645,"5100 Taxes on production, sale, transfer, etc",2019,600000,0.20295996227602014,0.13532569074926293
646,"5100 Taxes on production, sale, transfer, etc",2020,600000,0.194740545127511,0.13532569074926293
647,"5100 Taxes on production, sale, transfer, etc",2021,600000,0.22661860826317176,0.13532569074926293
648,5110 General taxes on goods and services,2004,600000,0.07633145296828817,0.13066626584660238
649,5110 General taxes on goods and services,2005,600000,0.07612333101142171,0.13066626584660238
650,5110 General taxes on goods and services,2006,600000,0.0764734479487586,0.13066626584660238
651,5110 General taxes on goods and services,2007,600000,0.08178492830993671,0.13066626584660238
652,5110 General taxes on goods and services,2008,600000,0.09272818282328787,0.13066626584660238
653,5110 General taxes on goods and services,2009,600000,0.09509143214609142,0.13066626584660238
654,5110 General taxes on goods and services,2010,600000,0.10740328104615038,0.13066626584660238
655,5110 General taxes on goods and services,2011,600000,0.11182199722070679,0.13066626584660238
656,5110 General taxes on goods and services,2012,600000,0.12536707622654192,0.13066626584660238
657,5110 General taxes on goods and services,2013,600000,0.12996131091830188,0.13066626584660238
658,5110 General taxes on goods and services,2014,600000,0.14918803933815017,0.13066626584660238
659,5110 General taxes on goods and services,2015,600000,0.15385803202237838,0.13066626584660238
660,5110 General taxes on goods and services,2016,600000,0.16487881471495242,0.13066626584660238
661,5110 General taxes on goods and services,2017,600000,0.16405035731269652,0.13066626584660238
662,5110 General taxes on goods and services,2018,600000,0.18736481698819224,0.13066626584660238
663,5110 General taxes on goods and services,2019,600000,0.1886845562206813,0.13066626584660238
664,5110 General taxes on goods and services,2020,600000,0.18103078874821293,0.13066626584660238
665,5110 General taxes on goods and services,2021,600000,0.19943113998526846,0.13066626584660238
666,5110 General taxes on goods and services,2004,600000,0.07633145296828817,0.13066626584660238
667,5110 General taxes on goods and services,2005,600000,0.07612333101142171,0.13066626584660238
668,5110 General taxes on goods and services,2006,600000,0.0764734479487586,0.13066626584660238
669,5110 General taxes on goods and services,2007,600000,0.08573529507363029,0.13066626584660238
670,5110 General taxes on goods and services,2008,600000,0.09272818282328787,0.13066626584660238
671,5110 General taxes on goods and services,2009,600000,0.09509143214609142,0.13066626584660238
672,5110 General taxes on goods and services,2010,600000,0.10740328104615038,0.13066626584660238
673,5110 General taxes on goods and services,2011,600000,0.11182199722070679,0.13066626584660238
674,5110 General taxes on goods and services,2012,600000,0.11952533992336192,0.13066626584660238
675,5110 General taxes on goods and services,2013,600000,0.12996131091830188,0.13066626584660238
676,5110 General taxes on goods and services,2014,600000,0.14918803933815017,0.13066626584660238
677,5110 General taxes on goods and services,2015,600000,0.15933689004189944,0.13066626584660238
678,5110 General taxes on goods and services,2016,600000,0.1560483631023073,0.13066626584660238
679,5110 General taxes on goods and services,2017,600000,0.17080064946851897,0.13066626584660238
680,5110 General taxes on goods and services,2018,600000,0.18736481698819224,0.13066626584660238
681,5110 General taxes on goods and services,2019,600000,0.1886845562206813,0.13066626584660238
682,5110 General taxes on goods and services,2020,600000,0.18103078874821293,0.13066626584660238
683,5110 General taxes on goods and services,2021,600000,0.19943113998526846,0.13066626584660238
684,5111 Value added taxes,2004,600000,0.07633145296828817,0.13066626584660238
685,5111 Value added taxes,2005,600000,0.07612333101142171,0.13066626584660238
686,5111 Value added taxes,2006,600000,0.07907019190524602,0.13066626584660238
687,5111 Value added taxes,2007,600000,0.08573529507363029,0.13066626584660238
688,5111 Value added taxes,2008,600000,0.09272818282328787,0.13066626584660238
689,5111 Value added taxes,2009,600000,0.09509143214609142,0.13066626584660238
690,5111 Value added taxes,2010,600000,0.10740328104615038,0.13066626584660238
691,5111 Value added taxes,2011,600000,0.11182199722070679,0.13066626584660238
692,5111 Value added taxes,2012,600000,0.12536707622654192,0.13066626584660238
693,5111 Value added taxes,2013,600000,0.1367563077904719,0.13066626584660238
694,5111 Value added taxes,2014,600000,0.14918803933815017,0.13066626584660238
695,5111 Value added taxes,2015,600000,0.15385803202237838,0.13066626584660238
696,5111 Value added taxes,2016,600000,0.1560483631023073,0.13066626584660238
697,5111 Value added taxes,2017,600000,0.16405035731269652,0.13066626584660238
698,5111 Value added taxes,2018,600000,0.18736481698819224,0.13066626584660238
699,5111 Value added taxes,2019,600000,0.1886845562206813,0.13066626584660238
700,5111 Value added taxes,2020,600000,0.17373392892950207,0.13066626584660238
701,5111 Value added taxes,2021,600000,0.19943113998526846,0.13066626584660238
702,5111 Value added taxes,2004,600000,0.07633145296828817,0.13066626584660238
703,5111 Value added taxes,2005,600000,0.07612333101142171,0.13066626584660238
704,5111 Value added taxes,2006,600000,0.07907019190524602,0.13066626584660238
705,5111 Value added taxes,2007,600000,0.08178492830993671,0.13066626584660238
